x, y
0.04860406091370559, 0.4522536287242169
0.07423857868020305, 0.45760122230710465
0.0967005076142132, 0.42551566080977843
0.12055837563451777, 0.3735676088617265
0.14746192893401017, 0.3017570664629488
0.1732233502538071, 0.24216959511077157
0.1950507614213198, 0.1657754010695187
0.2385786802030457, 0.0030557677616501145
